ObjectID,ClassificationID,AltNum,Description
61503,34,HJ_exc_372/28,Hermann Junker excavation number
61503,34,EMC_SR_2/1124,Cairo Special Register number
61504,34,HJ_exc_372/28,Hermann Junker excavation number
61504,34,EMC_SR_2/1125,Cairo Special Register number
61505,34,HJ_exc_372/28,Hermann Junker excavation number
61505,34,EMC_SR_2/1126,Cairo Special Register number
61506,34,HJ_exc_372/28,Hermann Junker excavation number
61506,34,EMC_SR_2/1127,Cairo Special Register number
61507,34,HJ_exc_372/28,Hermann Junker excavation number
61507,34,EMC_SR_2/1129,Cairo Special Register number
61508,34,HJ_exc_372/28,Hermann Junker excavation number
61508,34,EMC_SR_2/1130,Cairo Special Register number
61509,34,HJ_exc_372/28,Hermann Junker excavation number
61509,34,EMC_SR_2/1131,Cairo Special Register number
61510,34,HJ_exc_372/28,Hermann Junker excavation number
61510,34,EMC_SR_2/1132,Cairo Special Register number
61511,34,HJ_exc_372/28,Hermann Junker excavation number
61511,34,EMC_SR_2/1133,Cairo Special Register number
61512,34,HJ_exc_372/28,Hermann Junker excavation number
61512,34,EMC_SR_2/1134,Cairo Special Register number
61513,34,HJ_exc_372/28,Hermann Junker excavation number
61513,34,EMC_SR_2/1135,Cairo Special Register number
61514,34,HJ_exc_372/28,Hermann Junker excavation number
61514,34,EMC_SR_2/1136,Cairo Special Register number
61515,34,HJ_exc_372/28,Hermann Junker excavation number
61515,34,EMC_SR_2/1137,Cairo Special Register number
61516,34,HJ_exc_372/28,Hermann Junker excavation number
61516,34,EMC_SR_2/1138,Cairo Special Register number
61517,34,HJ_exc_372/28,Hermann Junker excavation number
61517,34,EMC_SR_2/1139,Cairo Special Register number
61518,34,HJ_exc_372/28,Hermann Junker excavation number
61518,34,EMC_SR_2/1140,Cairo Special Register number
61519,89,EMC_SR_2/673,Cairo Special Register number
61520,34,HJ_exc_372/28,Hermann Junker excavation number
61520,34,EMC_SR_2/1141,Cairo Special Register number
61521,34,HJ_exc_372/28,Hermann Junker excavation number
61521,34,EMC_SR_2/1142,Cairo Special Register number
61522,34,HJ_exc_372/28,Hermann Junker excavation number
61522,34,EMC_SR_2/1143,Cairo Special Register number
61523,34,HJ_exc_372/28,Hermann Junker excavation number
61523,34,EMC_SR_2/1144,Cairo Special Register number
61524,34,HJ_exc_372/28,Hermann Junker excavation number
61524,34,EMC_SR_2/1145,Cairo Special Register number
61525,34,HJ_exc_372/28,Hermann Junker excavation number
61525,34,EMC_SR_2/1146,Cairo Special Register number
61526,34,HJ_exc_372/28,Hermann Junker excavation number
61526,34,EMC_SR_2/1147,Cairo Special Register number
61527,34,HJ_exc_372/28,Hermann Junker excavation number
61527,34,EMC_SR_2/1148,Cairo Special Register number
61528,34,HJ_exc_372/28,Hermann Junker excavation number
61528,34,EMC_SR_2/1149,Cairo Special Register number
61529,89,EMC_SR_2/672,Cairo Special Register number
61530,89,EMC_SR_2/674,Cairo Special Register number
61531,89,EMC_SR_2/675,Cairo Special Register number
61532,89,EMC_SR_2/676,Cairo Special Register number
61533,89,EMC_SR_2/677,Cairo Special Register number
61534,89,EMC_SR_2/678,Cairo Special Register number
61535,89,EMC_SR_2/679,Cairo Special Register number
61536,89,EMC_SR_2/680,Cairo Special Register number
61537,89,EMC_SR_2/681,Cairo Special Register number
61538,89,EMC_SR_2/682,Cairo Special Register number
61539,89,EMC_SR_2/683,Cairo Special Register number
61540,89,EMC_SR_2/1288,Cairo Special Register number
61541,34,EMC_SR_2/11229,Cairo Special Register number
61564,79,EMC_SR_7/3076,Cairo Special Register number
61565,88,EMC_SR_4/10140,Cairo Special Register number
61566,88,EMC_SR_4/10166,Cairo Special Register number
61567,95,EMC_SR_7/5011,Cairo Special Register number
61568,95,EMC_SR_7/5001,Cairo Special Register number
61569,95,EMC_SR_7/5002,Cairo Special Register number
61570,79,EMC_SR_7/5003,Cairo Special Register number
61571,79,EMC_SR_7/5004,Cairo Special Register number
61572,79,EMC_SR_7/5005,Cairo Special Register number
61573,95,EMC_SR_7/5006,Cairo Special Register number
61574,95,EMC_SR_7/5007,Cairo Special Register number
61575,79,EMC_SR_7/5008,Cairo Special Register number
61576,95,EMC_SR_7/5009,Cairo Special Register number
61577,79,EMC_SR_7/5010,Cairo Special Register number
61578,95,EMC_SR_7/5012,Cairo Special Register number
61579,94,EMC_SR_7/5074,Cairo Special Register number
61580,94,EMC_SR_7/5083,Cairo Special Register number
61581,82,EMC_SR_7/3120,Cairo Special Register number
61582,118,EMC_SR_4/11468,Cairo Special Register number
61603,106,EMC_SR_8V/3110,Cairo Special Register number
61604,106,EMC_SR_8V/3111,Cairo Special Register number
61605,34,EMC_SR_8V/3112,Cairo Special Register number
61606,34,EMC_SR_8V/3121,Cairo Special Register number
61607,34,EMC_SR_8V/3130,Cairo Special Register number
61608,34,EMC_SR_8V/3113,Cairo Special Register number
61609,34,EMC_SR_8V/3114,Cairo Special Register number
61610,34,EMC_SR_8V/3115,Cairo Special Register number
61611,34,EMC_SR_8V/3116,Cairo Special Register number
61612,34,EMC_SR_8V/3117,Cairo Special Register number
61613,34,EMC_SR_8V/3118,Cairo Special Register number
61614,34,EMC_SR_8V/3119,Cairo Special Register number
61615,34,EMC_SR_8V/3120,Cairo Special Register number
61616,34,EMC_SR_8V/3122,Cairo Special Register number
61617,34,EMC_SR_8V/3123,Cairo Special Register number
61618,34,EMC_SR_8V/3124,Cairo Special Register number
61619,34,EMC_SR_8V/3125,Cairo Special Register number
61620,34,EMC_SR_8V/3126,Cairo Special Register number
61621,34,EMC_SR_8V/3127,Cairo Special Register number
61622,34,EMC_SR_8V/3128,Cairo Special Register number
61623,34,EMC_SR_8V/3129,Cairo Special Register number
61624,34,EMC_SR_8V/3131,Cairo Special Register number
61625,34,EMC_SR_8V/3132,Cairo Special Register number
61626,34,EMC_SR_8V/3133,Cairo Special Register number
61627,34,EMC_SR_8V/3134,Cairo Special Register number
61628,34,EMC_SR_8V/3135,Cairo Special Register number
61629,34,EMC_SR_8V/3136,Cairo Special Register number
61630,34,EMC_SR_8V/3137,Cairo Special Register number
61631,34,EMC_SR_8V/3138,Cairo Special Register number
61632,34,EMC_SR_8V/3139,Cairo Special Register number
61633,34,EMC_SR_8V/3140,Cairo Special Register number
61634,34,EMC_SR_8V/3141,Cairo Special Register number
61635,34,EMC_SR_8V/3142,Cairo Special Register number
61636,34,EMC_SR_8V/3143,Cairo Special Register number
61637,34,EMC_SR_8V/3144,Cairo Special Register number
61638,34,EMC_SR_8V/3145,Cairo Special Register number
61639,34,EMC_SR_8V/3146,Cairo Special Register number
61640,34,EMC_SR_8V/3147,Cairo Special Register number
61641,38,EMC_SR_2/10891,Cairo Special Register number
61642,38,EMC_SR_2/10892,Cairo Special Register number
61643,38,EMC_SR_2/10893,Cairo Special Register number
61644,53,EMC_SR_2/13921,Cairo Special Register number
61645,88,EMC_SR_4/8400,Cairo Special Register number
61646,88,EMC_SR_4/8401,Cairo Special Register number
61647,88,EMC_SR_4/8402,Cairo Special Register number
61648,88,EMC_SR_4/8403,Cairo Special Register number
61649,88,EMC_SR_4/8404,Cairo Special Register number
61650,88,EMC_SR_4/8405,Cairo Special Register number
61651,88,EMC_SR_4/8411,Cairo Special Register number
61652,88,EMC_SR_4/8406,Cairo Special Register number
61653,88,EMC_SR_4/8407,Cairo Special Register number
61654,88,EMC_SR_4/8408,Cairo Special Register number
61655,88,EMC_SR_4/8409,Cairo Special Register number
61656,88,EMC_SR_4/8410,Cairo Special Register number
61657,88,EMC_SR_4/8412,Cairo Special Register number
61658,88,EMC_SR_4/8413,Cairo Special Register number
61659,88,EMC_SR_4/8414,Cairo Special Register number
61660,88,EMC_SR_4/8415,Cairo Special Register number
61661,88,EMC_SR_4/8416,Cairo Special Register number
61662,88,EMC_SR_4/8417,Cairo Special Register number
61663,88,EMC_SR_4/8418,Cairo Special Register number
61664,88,EMC_SR_4/8419,Cairo Special Register number
61665,88,EMC_SR_4/8420,Cairo Special Register number
61666,88,EMC_SR_4/8421,Cairo Special Register number
61667,88,EMC_SR_4/8422,Cairo Special Register number
61668,88,EMC_SR_4/8423,Cairo Special Register number
61669,88,EMC_SR_4/8424,Cairo Special Register number
61670,95,EMC_SR_7/4309,Cairo Special Register number
61675,82,EMC_SR_7/5151,Cairo Special Register number
61676,79,HUMFA_29-12-77,Harvard University-Boston Museum of Fine Arts excavation number
61676,79,EMC_SR_7/5152,Cairo Special Register number
61682,95,EMC_SR_7/5167,Cairo Special Register number
61683,79,EMC_SR_7/5168,Cairo Special Register number
61683,79,HUMFA_29-12-1,Harvard University-Boston Museum of Fine Arts excavation number
61686,95,EMC_SR_7/5171,Cairo Special Register number
61689,79,HUMFA_29-12-77,Harvard University-Boston Museum of Fine Arts excavation number
61689,79,EMC_SR_7/5160,Cairo Special Register number
61690,79,HUMFA_29-12-77,Harvard University-Boston Museum of Fine Arts excavation number
61690,79,EMC_SR_7/5161,Cairo Special Register number
61694,79,EMC_SR_7/5186,Cairo Special Register number
61695,53,EMC_TR_12.8.31.2,Cairo Temporary Register number
61695,53,EMC_SR_7/3265,Cairo Special Register number
61696,34,EMC_SR_4/12124,Cairo Special Register number
61697,119,EMC_SR_3/10495,Cairo Special Register number
61698,119,EMC_SR_3/10496,Cairo Special Register number
61700,92,EMC_SR_3/2381,Cairo Special Register number
61701,84,EMC_SR_7/1895,Cairo Special Register number
61702,84,EMC_SR_7/1913,Cairo Special Register number
61703,24,EMC_SR_2/14683,Cairo Special Register number
61704,58,EMC_SR_2/14674,Cairo Special Register number
61705,24,EMC_SR_2/15445,Cairo Special Register number
61722,18,EMC_SR_2/14746,Cairo Special Register number
61723,18,EMC_SR_2/15699,Cairo Special Register number
61724,18,EMC_SR_2/15697,Cairo Special Register number
61725,87,EMC_CG_57027,Catalogue General number
61725,87,EMC_SR_2/14579,Cairo Special Register number
61726,97,EMC_SR_2/14696,Cairo Special Register number
61727,34,HH_1050(8),Hetepheres findspot number
61728,34,HH_Pit_4 or HH_Pit_5,Hetepheres findspot number
61729,34,HH_676(18),Hetepheres findspot number
61730,34,HH_1420(7),Hetepheres findspot number
61731,34,HH_1424(11),Hetepheres findspot number
61732,34,HH_1191,Hetepheres findspot number
61733,34,HH_682(72),Hetepheres findspot number
61734,34,HH_1066(31),Hetepheres findspot number
61735,34,HH_1047(178),Hetepheres findspot number
61736,34,HH_1233(987),Hetepheres findspot number
61737,34,HH_1424(30),Hetepheres findspot number
61738,34,HH_1068(14),Hetepheres findspot number
61739,34,HH_1428(13),Hetepheres findspot number
61740,34,HH_1199(40),Hetepheres findspot number
61741,34,HH_1199(60),Hetepheres findspot number
61742,34,HH_1200(19),Hetepheres findspot number
61743,34,HH_678(7),Hetepheres findspot number
61744,34,HH_1172(201),Hetepheres findspot number
61745,34,HH_1465(38),Hetepheres findspot number
61746,34,HH_1191(17),Hetepheres findspot number
61747,34,HH_1172(20),Hetepheres findspot number
61748,34,HH_675(156),Hetepheres findspot number
61749,34,HH_678,Hetepheres findspot number
61750,34,HH_1424(98),Hetepheres findspot number
61751,34,HH_1022(13),Hetepheres findspot number
61752,34,HH_1210,Hetepheres findspot number
61753,34,HH_1019(12),Hetepheres findspot number
61754,34,HH_1402,Hetepheres findspot number
61755,34,HH_1472(103),Hetepheres findspot number
61756,34,HH_1176,Hetepheres findspot number
61757,34,HH_1178(71),Hetepheres findspot number
61758,34,HH_1064,Hetepheres findspot number
61759,34,HH_1189(54),Hetepheres findspot number
61760,34,HH_642,Hetepheres findspot number
61761,34,HH_678(1),Hetepheres findspot number
61762,34,HH_1208,Hetepheres findspot number
61763,34,HH_1287,Hetepheres findspot number
61764,34,HH_1288,Hetepheres findspot number
61765,34,HH_1073(226),Hetepheres findspot number
61766,34,HH_1227,Hetepheres findspot number
61767,34,HH_1472(114),Hetepheres findspot number
61768,34,HH_1169(96),Hetepheres findspot number
61769,34,HH_1073(60),Hetepheres findspot number
61770,34,HH_1194(26),Hetepheres findspot number
61771,34,HH_1190(29),Hetepheres findspot number
61773,34,HH_1019(21),Hetepheres findspot number
61774,34,HH_1249,Hetepheres findspot number
61775,34,HH_1204(11),Hetepheres findspot number
61776,34,HH_1711(12),Hetepheres findspot number
61776,34,HH_1171(8),Hetepheres findspot number
61776,34,HH_1171(10),Hetepheres findspot number
61777,34,HH_675(67),Hetepheres findspot number
61801,123,KK_exc_56,Karl Kromer excavation number
61801,123,EMC_SR_2/17450,Cairo Special Register number
61802,84,KK_exc_96,Karl Kromer excavation number
61802,84,EMC_SR_2/17443,Cairo Special Register number
61803,111,KK_exc_3,Karl Kromer excavation number
61803,111,EMC_SR_2/17444,Cairo Special Register number
61804,33,KK_exc_19,Karl Kromer excavation number
61804,33,EMC_SR_2/17445,Cairo Special Register number
61805,84,KK_exc_22,Karl Kromer excavation number
61805,84,EMC_SR_2/17446,Cairo Special Register number
61806,34,KK_exc_38,Karl Kromer excavation number
61806,34,EMC_SR_2/17447,Cairo Special Register number
61807,38,KK_exc_44,Karl Kromer excavation number
61807,38,EMC_SR_2/17448,Cairo Special Register number
61808,38,KK_exc_52,Karl Kromer excavation number
61808,38,EMC_SR_2/17449,Cairo Special Register number
61809,34,KK_exc_135,Karl Kromer excavation number
61809,34,EMC_SR_2/17457,Cairo Special Register number
61810,58,KK_exc_136,Karl Kromer excavation number
61810,58,EMC_SR_2/17458,Cairo Special Register number
61811,38,KK_exc_141,Karl Kromer excavation number
61811,38,EMC_SR_2/17459,Cairo Special Register number
61812,34,KK_exc_147,Karl Kromer excavation number
61812,34,EMC_SR_2/17460,Cairo Special Register number
61813,120,KK_exc_150,Karl Kromer excavation number
61813,120,EMC_SR_2/17461,Cairo Special Register number
61814,38,KK_exc_68,Karl Kromer excavation number
61814,38,EMC_SR_2/17451,Cairo Special Register number
61815,38,KK_exc_78,Karl Kromer excavation number
61815,38,EMC_SR_2/17452,Cairo Special Register number
61816,111,KK_exc_122,Karl Kromer excavation number
61816,111,EMC_SR_2/17453,Cairo Special Register number
61817,38,KK_exc_123,Karl Kromer excavation number
61817,38,EMC_SR_2/17454,Cairo Special Register number
61818,38,KK_exc_125,Karl Kromer excavation number
61818,38,EMC_SR_2/17455,Cairo Special Register number
61819,38,KK_exc_129,Karl Kromer excavation number
61819,38,EMC_SR_2/17456,Cairo Special Register number
61820,53,KK_exc_135,Karl Kromer excavation number
61820,53,EMC_SR_2/17457,Cairo Special Register number
61821,34,KK_exc_154,Karl Kromer excavation number
61821,34,EMC_SR_2/17462,Cairo Special Register number
61822,95,KK_exc_161,Karl Kromer excavation number
61822,95,EMC_SR_2/17463,Cairo Special Register number
61823,89,KK_exc_162,Karl Kromer excavation number
61823,89,EMC_SR_2/17464,Cairo Special Register number
61824,89,KK_exc_170,Karl Kromer excavation number
61824,89,EMC_SR_2/17465,Cairo Special Register number
61825,89,KK_exc_171,Karl Kromer excavation number
61825,89,EMC_SR_2/17468,Cairo Special Register number
61826,38,KK_exc_176,Karl Kromer excavation number
61826,38,EMC_SR_2/17467,Cairo Special Register number
61827,84,KK_exc_177,Karl Kromer excavation number
61827,84,EMC_SR_2/17468,Cairo Special Register number
61828,34,KK_exc_179,Karl Kromer excavation number
61828,34,EMC_SR_2/17469,Cairo Special Register number
61829,34,KK_exc_182,Karl Kromer excavation number
61829,34,EMC_SR_2/17470,Cairo Special Register number
61830,89,KK_exc_184,Karl Kromer excavation number
61830,89,EMC_SR_2/17471,Cairo Special Register number
61831,123,KK_exc_185,Karl Kromer excavation number
61831,123,EMC_SR_2/17472,Cairo Special Register number
61832,38,KK_exc_186,Karl Kromer excavation number
61832,38,EMC_SR_2/17525,Cairo Special Register number
61833,89,KK_exc_193,Karl Kromer excavation number
61833,89,EMC_SR_2/17526,Cairo Special Register number
61834,38,KK_exc_196,Karl Kromer excavation number
61834,38,EMC_SR_2/17527,Cairo Special Register number
61835,38,KK_exc_203,Karl Kromer excavation number
61835,38,EMC_SR_2/17528,Cairo Special Register number
61836,38,KK_exc_204,Karl Kromer excavation number
61836,38,EMC_SR_2/17529,Cairo Special Register number
61837,89,KK_exc_222,Karl Kromer excavation number
61837,89,EMC_SR_2/17530,Cairo Special Register number
61838,53,KK_exc_224,Karl Kromer excavation number
61838,53,EMC_SR_2/17531,Cairo Special Register number
61839,38,KK_exc_221,Karl Kromer excavation number
61839,38,EMC_SR_2/17532,Cairo Special Register number
61840,95,KK_exc_252,Karl Kromer excavation number
61840,95,EMC_SR_2/17533,Cairo Special Register number
61841,89,KK_exc_256,Karl Kromer excavation number
61841,89,EMC_SR_2/17534,Cairo Special Register number
61842,38,KK_exc_264,Karl Kromer excavation number
61842,38,EMC_SR_2/17535,Cairo Special Register number
61843,34,KK_exc_305,Karl Kromer excavation number
61843,34,EMC_SR_2/17543,Cairo Special Register number
61844,38,KK_exc_265,Karl Kromer excavation number
61844,38,EMC_SR_2/17536,Cairo Special Register number
61845,89,KK_exc_270,Karl Kromer excavation number
61845,89,EMC_SR_2/17537,Cairo Special Register number
61846,84,KK_exc_285,Karl Kromer excavation number
61846,84,EMC_SR_2/17538,Cairo Special Register number
61847,64,KK_exc_286,Karl Kromer excavation number
61847,64,EMC_SR_2/17539,Cairo Special Register number
61848,113,KK_exc_290,Karl Kromer excavation number
61848,113,EMC_SR_2/17540,Cairo Special Register number
61849,105,KK_exc_299,Karl Kromer excavation number
61849,105,EMC_SR_2/17541,Cairo Special Register number
61850,89,KK_exc_300,Karl Kromer excavation number
61850,89,EMC_SR_2/17542,Cairo Special Register number
61851,34,KK_exc_308,Karl Kromer excavation number
61851,34,EMC_SR_2/17544,Cairo Special Register number
61852,34,KK_exc_309,Karl Kromer excavation number
61852,34,EMC_SR_2/17545,Cairo Special Register number
61853,38,KK_exc_313,Karl Kromer excavation number
61853,38,EMC_SR_2/17546,Cairo Special Register number
61854,89,KK_exc_320,Karl Kromer excavation number
61854,89,EMC_SR_2/17547,Cairo Special Register number
61855,34,KK_exc_326,Karl Kromer excavation number
61855,34,EMC_SR_2/17548,Cairo Special Register number
61856,35,KK_exc_328,Karl Kromer excavation number
61856,35,EMC_SR_2/17549,Cairo Special Register number
61857,38,KK_exc_332,Karl Kromer excavation number
61857,38,EMC_SR_2/17550,Cairo Special Register number
61858,89,KK_exc_341,Karl Kromer excavation number
61858,89,EMC_SR_2/17551,Cairo Special Register number
61859,34,KK_exc_343,Karl Kromer excavation number
61859,34,EMC_SR_2/17552,Cairo Special Register number
61860,89,KK_exc_354,Karl Kromer excavation number
61860,89,EMC_SR_2/17553,Cairo Special Register number
61861,38,KK_exc_372,Karl Kromer excavation number
61861,38,EMC_SR_2/17554,Cairo Special Register number
61862,111,KK_exc_377,Karl Kromer excavation number
61862,111,EMC_SR_2/17638,Cairo Special Register number
61863,38,KK_exc_378,Karl Kromer excavation number
61863,38,EMC_SR_2/17639,Cairo Special Register number
61864,89,KK_exc_379,Karl Kromer excavation number
61864,89,EMC_SR_2/17640,Cairo Special Register number
61865,38,KK_exc_380,Karl Kromer excavation number
61865,38,EMC_SR_2/17641,Cairo Special Register number
61866,89,KK_exc_404,Karl Kromer excavation number
61866,89,EMC_SR_2/17649,Cairo Special Register number
61867,89,KK_exc_382,Karl Kromer excavation number
61867,89,EMC_SR_2/17642,Cairo Special Register number
61868,89,KK_exc_387,Karl Kromer excavation number
61868,89,EMC_SR_2/17643,Cairo Special Register number
61869,89,KK_exc_389,Karl Kromer excavation number
61869,89,EMC_SR_2/17644,Cairo Special Register number
61870,89,KK_exc_390,Karl Kromer excavation number
61870,89,EMC_SR_2/17645,Cairo Special Register number
61871,38,KK_exc_395,Karl Kromer excavation number
61871,38,EMC_SR_2/17646,Cairo Special Register number
61872,38,KK_exc_397,Karl Kromer excavation number
61872,38,EMC_SR_2/17647,Cairo Special Register number
61873,38,KK_exc_400,Karl Kromer excavation number
61873,38,EMC_SR_2/17648,Cairo Special Register number
61874,38,KK_exc_414,Karl Kromer excavation number
61874,38,EMC_SR_2/17650,Cairo Special Register number
61875,38,KK_exc_415,Karl Kromer excavation number
61875,38,EMC_SR_2/17651,Cairo Special Register number
61876,38,KK_exc_417,Karl Kromer excavation number
61876,38,EMC_SR_2/17652,Cairo Special Register number
61877,38,KK_exc_428,Karl Kromer excavation number
61877,38,EMC_SR_2/17653,Cairo Special Register number
61878,38,KK_exc_433,Karl Kromer excavation number
61878,38,EMC_SR_2/17654,Cairo Special Register number
61879,89,KK_exc_501,Karl Kromer excavation number
61879,89,EMC_SR_2/17662,Cairo Special Register number
61880,38,KK_exc_510,Karl Kromer excavation number
61880,38,EMC_SR_2/17663,Cairo Special Register number
61881,92,KK_exc_523,Karl Kromer excavation number
61881,92,EMC_SR_2/17664,Cairo Special Register number
61882,38,KK_exc_557,Karl Kromer excavation number
61882,38,EMC_SR_2/17665,Cairo Special Register number
61883,38,KK_exc_570,Karl Kromer excavation number
61883,38,EMC_SR_2/17666,Cairo Special Register number
61884,38,KK_exc_592,Karl Kromer excavation number
61884,38,EMC_SR_2/17667,Cairo Special Register number
61885,38,KK_exc_435,Karl Kromer excavation number
61885,38,EMC_SR_2/17655,Cairo Special Register number
61886,89,KK_exc_437,Karl Kromer excavation number
61886,89,EMC_SR_2/17656,Cairo Special Register number
61887,38,KK_exc_448,Karl Kromer excavation number
61887,38,EMC_SR_2/17657,Cairo Special Register number
61888,38,KK_exc_452,Karl Kromer excavation number
61888,38,EMC_SR_2/17658,Cairo Special Register number
61889,38,KK_exc_460,Karl Kromer excavation number
61889,38,EMC_SR_2/17659,Cairo Special Register number
61890,38,KK_exc_477,Karl Kromer excavation number
61890,38,EMC_SR_2/17660,Cairo Special Register number
61891,112,KK_exc_490,Karl Kromer excavation number
61891,112,EMC_SR_2/17661,Cairo Special Register number
61892,38,KK_exc_600,Karl Kromer excavation number
61892,38,EMC_SR_2/17668,Cairo Special Register number
61893,38,KK_exc_605,Karl Kromer excavation number
61893,38,EMC_SR_2/17669,Cairo Special Register number
61894,38,KK_exc_608,Karl Kromer excavation number
61894,38,EMC_SR_2/17670,Cairo Special Register number
61895,38,KK_exc_615,Karl Kromer excavation number
61895,38,EMC_SR_2/17671,Cairo Special Register number
61896,89,KK_exc_616,Karl Kromer excavation number
61896,89,EMC_SR_2/17672,Cairo Special Register number
61897,84,KK_exc_480,Karl Kromer excavation number
61897,84,EMC_SR_2/17673,Cairo Special Register number
61898,84,KK_exc_511,Karl Kromer excavation number
61898,84,EMC_SR_2/17674,Cairo Special Register number
61899,84,KK_exc_582,Karl Kromer excavation number
61899,84,EMC_SR_2/17675,Cairo Special Register number
61900,84,KK_exc_586,Karl Kromer excavation number
61900,84,EMC_SR_2/17676,Cairo Special Register number
61901,84,KK_exc_583,Karl Kromer excavation number
61901,84,EMC_SR_2/17677,Cairo Special Register number
61902,84,KK_exc_536,Karl Kromer excavation number
61902,84,EMC_SR_2/17678,Cairo Special Register number
61903,84,KK_exc_578,Karl Kromer excavation number
61903,84,EMC_SR_2/17679,Cairo Special Register number
61904,84,KK_exc_631,Karl Kromer excavation number
61904,84,EMC_SR_2/17680,Cairo Special Register number
61905,84,KK_exc_506,Karl Kromer excavation number
61905,84,EMC_SR_2/17681,Cairo Special Register number
61906,84,EMC_SR_2/17682,Cairo Special Register number
61906,84,KK_exc_525,Karl Kromer excavation number
61907,84,KK_exc_522,Karl Kromer excavation number
61907,84,EMC_SR_2/17683,Cairo Special Register number
61908,84,KK_exc_476,Karl Kromer excavation number
61908,84,EMC_SR_2/17684,Cairo Special Register number
61909,84,KK_exc_497,Karl Kromer excavation number
61909,84,EMC_SR_2/17685,Cairo Special Register number
61910,84,KK_exc_529,Karl Kromer excavation number
61910,84,EMC_SR_2/17686,Cairo Special Register number
61911,84,KK_exc_463,Karl Kromer excavation number
61911,84,EMC_SR_2/17687,Cairo Special Register number
61912,84,KK_exc_623,Karl Kromer excavation number
61912,84,EMC_SR_2/17688,Cairo Special Register number
61913,84,KK_exc_620,Karl Kromer excavation number
61913,84,EMC_SR_2/17689,Cairo Special Register number
61914,33,KK_exc_437,Karl Kromer excavation number
61914,33,EMC_SR_2/17690,Cairo Special Register number
61915,34,KK_exc_609,Karl Kromer excavation number
61915,34,EMC_SR_2/17691,Cairo Special Register number
61916,53,KK_exc_515,Karl Kromer excavation number
61916,53,EMC_SR_2/17692,Cairo Special Register number
61917,34,KK_exc_488,Karl Kromer excavation number
61917,34,EMC_SR_2/17693,Cairo Special Register number
61918,34,KK_exc_575,Karl Kromer excavation number
61918,34,EMC_SR_2/17694,Cairo Special Register number
61919,34,KK_exc_479,Karl Kromer excavation number
61919,34,EMC_SR_2/17695,Cairo Special Register number
61920,34,KK_exc_447,Karl Kromer excavation number
61920,34,EMC_SR_2/17696,Cairo Special Register number
61921,34,KK_exc_445,Karl Kromer excavation number
61921,34,EMC_SR_2/17697,Cairo Special Register number
61922,34,KK_exc_385,Karl Kromer excavation number
61922,34,EMC_SR_2/17698,Cairo Special Register number
61923,100,KK_exc_603,Karl Kromer excavation number
61923,100,EMC_SR_2/17699,Cairo Special Register number
61924,53,KK_exc_634,Karl Kromer excavation number
61924,53,EMC_SR_2/17700,Cairo Special Register number
61925,33,KK_exc_531,Karl Kromer excavation number
61925,33,EMC_SR_2/17701,Cairo Special Register number
61926,118,KK_exc_487,Karl Kromer excavation number
61926,118,EMC_SR_2/17702,Cairo Special Register number
61927,53,KK_exc_484,Karl Kromer excavation number
61927,53,EMC_SR_2/17703,Cairo Special Register number
61928,89,KK_exc_446,Karl Kromer excavation number
61928,89,EMC_SR_2/17704,Cairo Special Register number
61929,18,KK_exc_383,Karl Kromer excavation number
61929,18,EMC_SR_2/17705,Cairo Special Register number
61930,18,KK_exc_444,Karl Kromer excavation number
61930,18,EMC_SR_2/17706,Cairo Special Register number
61931,33,KK_exc_489,Karl Kromer excavation number
61931,33,EMC_SR_2/17707,Cairo Special Register number
61932,64,KK_exc_537,Karl Kromer excavation number
61932,64,EMC_SR_2/17708,Cairo Special Register number
61933,34,KK_exc_494,Karl Kromer excavation number
61933,34,EMC_SR_2/17709,Cairo Special Register number
61934,105,KK_exc_485,Karl Kromer excavation number
61934,105,EMC_SR_2/17710,Cairo Special Register number
61935,105,KK_exc_406,Karl Kromer excavation number
61935,105,EMC_SR_2/17711,Cairo Special Register number
61936,129,KK_exc_423,Karl Kromer excavation number
61936,129,EMC_SR_2/17712,Cairo Special Register number
61937,33,KK_exc_464,Karl Kromer excavation number
61937,33,EMC_SR_2/17713,Cairo Special Register number
61938,95,KK_exc_464,Karl Kromer excavation number
61938,95,EMC_SR_2/17713,Cairo Special Register number
61939,89,KK_exc_421,Karl Kromer excavation number
61939,89,EMC_SR_2/17714,Cairo Special Register number
61940,94,KK_exc_456,Karl Kromer excavation number
61940,94,EMC_SR_2/17715,Cairo Special Register number
61941,38,KK_exc_469,Karl Kromer excavation number
61941,38,EMC_SR_2/17716,Cairo Special Register number
61942,95,KK_exc_584,Karl Kromer excavation number
61942,95,EMC_SR_2/17717,Cairo Special Register number
61943,95,KK_exc_625,Karl Kromer excavation number
61943,95,EMC_SR_2/17718,Cairo Special Register number
61944,123,KK_exc_635,Karl Kromer excavation number
61944,123,KK_exc_636,Karl Kromer excavation number
61944,123,EMC_SR_2/17719,Cairo Special Register number
61945,64,KK_exc_637,Karl Kromer excavation number
61945,64,EMC_SR_2/17720,Cairo Special Register number
61946,34,JHU_1,Johns Hopkins University excavation number
61946,34,EMC_SR_2/18156,Cairo Special Register number
61947,38,JHU_14,Johns Hopkins University excavation number
61947,38,EMC_SR_2/18157,Cairo Special Register number
61948,18,JHU_22,Johns Hopkins University excavation number
61948,18,EMC_SR_2/18158,Cairo Special Register number
61949,109,JHU_24,Johns Hopkins University excavation number
61950,58,JHU_28,Johns Hopkins University excavation number
