ReferenceID,ObjectID,Title,ObjectNumber,ClassificationID,ObjectDate,ThumbPathName,ThumbFileName,ArchIDNum
139,31092,"G 2196, Shaft U",HUMFA_EG012728,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724812?width=170&height=170,471871095
139,31093,"G 2196, Shaft Y",HUMFA_EG012729,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724816?width=170&height=170,471871098
139,31094,"G 2196, Shaft Z",HUMFA_EG012730,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724820?width=170&height=170,471871101
139,31095,"G 2197, Shaft A",HUMFA_EG012731,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724824?width=170&height=170,471871104
139,31097,"G 2197, Shaft B",HUMFA_EG012733,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724832?width=170&height=170,471871110
139,31098,"G 2197, Shaft C",HUMFA_EG012734,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724836?width=170&height=170,471871113
139,31099,"G 2197, Shaft D",HUMFA_EG012735,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724839?width=170&height=170,471871116
139,31100,"G 2197, Shaft U",HUMFA_EG012736,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724843?width=170&height=170,471871119
139,31102,"G 2197, Shaft W",HUMFA_EG012738,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724851?width=170&height=170,471871125
139,31104,"G 2197, Shaft X",HUMFA_EG012740,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724860?width=170&height=170,471871131
139,31105,"G 2197, Shaft Y",HUMFA_EG012741,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724864?width=170&height=170,471871134
139,31107,"G 2197, Shaft Z",HUMFA_EG012743,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40724872?width=170&height=170,471871140
139,31606,"G 2352, Shaft A",HUMFA_EG013242,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727704?width=170&height=170,471872637
139,31607,"G 2352, Shaft A",HUMFA_EG013243,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727709?width=170&height=170,471872640
139,31609,"G 2352, Shaft B",HUMFA_EG013245,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727720?width=170&height=170,471872646
139,31610,"G 2352, Shaft B",HUMFA_EG013246,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727726?width=170&height=170,471872649
139,31627,"G 2352, Shaft W and Z",HUMFA_EG013263,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727826?width=170&height=170,471872700
139,31628,"G 2353, Shaft A",HUMFA_EG013264,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727832?width=170&height=170,471872703
139,31630,"G 2353, Shaft B",HUMFA_EG013266,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727845?width=170&height=170,471872709
139,31631,"G 2353, Shaft B",HUMFA_EG013267,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40727851?width=170&height=170,471872712
139,33527,"Plan of G 2001, G 2002, G 2003, G 2004 (partial), with position of G 2000",HUMFA_EG015163,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40736320?width=170&height=170,471893781
139,33542,"G 2352, Plan and elevation of false door",HUMFA_EG015178,140,NULL,https://nrs.harvard.edu,urn-3:FHCL:40736380?width=170&height=170,471893826
139,33970,"G 1029, Section of casing type U",HUMFA_EG015606,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40764390?width=170&height=170,472181220
139,33971,"G 1029, Plan",HUMFA_EG015607,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40764394?width=170&height=170,472181223
139,34327,"G 2352, Section of casing",HUMFA_EG015963,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40765736?width=170&height=170,472182291
139,34328,"G 2352, Plan and elevation of false door",HUMFA_EG015964,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40765738?width=170&height=170,472182294
139,45749,Limestone canopic jar lid,HM_6-19753,34,1903–1904,https://nrs.harvard.edu,urn-3:FHCL:41390551?width=170&height=170,478125713
139,45777,Limestone canopic jar and lid,"HM_6-19783a,b",34,1903–1904,https://nrs.harvard.edu,urn-3:FHCL:41390761?width=170&height=170,478126028
139,45782,Limestone canopic jar and lid,HM_6-19788,34,1903–1904,https://nrs.harvard.edu,urn-3:FHCL:41390779?width=170&height=170,478126055
139,45810,Limestone canopic jar,HM_6-19818,34,1903–1904,https://nrs.harvard.edu,urn-3:FHCL:41390923?width=170&height=170,478126271
139,45811,Limestone canopic jar,HM_6-19819,34,1903–1904,https://nrs.harvard.edu,urn-3:FHCL:41390925?width=170&height=170,478126274
140,5586,"G 7130-7140: G 7140, section, looking N",HUMFA_EG010001,139,1940,https://nrs.harvard.edu,urn-3:FHCL:40810404?width=170&height=170,472336069
140,5587,Plan of G 7130-7140,HUMFA_EG010002,139,08/16/1941,https://nrs.harvard.edu,urn-3:FHCL:40810408?width=170&height=170,472336072
140,5589,Plan of G 7110-7120,HUMFA_EG010004,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40810412?width=170&height=170,472336075
140,5590,General plan of cemetery G 7000,HUMFA_EG002884,139,1924-1931,https://nrs.harvard.edu,urn-3:FHCL:40810285?width=170&height=170,472335976
140,5633,Plan of cemetery G 7000: G 7130-7140: G 7140 through G 7173,HUMFA_EG000592,139,NULL,https://nrs.harvard.edu,urn-3:FHCL:40810177?width=170&height=170,472335892
140,5777,Fragment of pottery bowl,HUMFA_24-12-86,34,12/03/1924,https://nrs.harvard.edu,urn-3:FHCL:39529751?width=170&height=170,465379394
140,5826,Fragments of limestone relief from tomb of Khufukhaf I,HUMFA_24-11-692,58,11/20/1924,https://nrs.harvard.edu,urn-3:FHCL:37832708?width=170&height=170,459996723
140,6018,Fragment of faience ushabti of Pahemnetjer,HUMFA_24-11-794,88,11/23/1924,https://nrs.harvard.edu,urn-3:FHCL:39532650?width=170&height=170,465377792
140,6019,Fragment of faience ushabti of Pahemnetjer,HUMFA_24-11-795,88,11/23/1924,https://nrs.harvard.edu,urn-3:FHCL:39532650?width=170&height=170,465377792
140,6359,Cowrie shells,HUMFA_24-11-285,94,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532039?width=170&height=170,465377561
140,6360,Fragments of limestone relief from queen's pyramid chapel,HUMFA_24-11-286a,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946725?width=170&height=170,460313885
140,6361,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286b,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946725?width=170&height=170,460313885
140,6362,Fragments of limestone relief from queen's pyramid chapel,HUMFA_24-11-286c,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946725?width=170&height=170,460313885
140,6363,Fragments of limestone relief from queen's pyramid chapel,HUMFA_24-11-286d,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532048?width=170&height=170,465377564
140,6364,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286e,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946723?width=170&height=170,460313882
140,6365,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286f,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946723?width=170&height=170,460313882
140,6366,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286g,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946725?width=170&height=170,460313885
140,6367,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286h,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:38025035?width=170&height=170,460503064
140,6368,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286i,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532057?width=170&height=170,465377567
140,6369,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286j,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532057?width=170&height=170,465377567
140,6370,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286k,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:37946723?width=170&height=170,460313882
140,6371,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286l,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532057?width=170&height=170,465377567
140,6372,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286m,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532065?width=170&height=170,465377570
140,6373,Fragment of limestone relief from queen's pyramid chapel,HUMFA_24-11-286n,58,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532065?width=170&height=170,465377570
140,6374,Fragment of alabaster,HUMFA_24-11-287,53,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532065?width=170&height=170,465377570
140,6375,Fragment of limestone bowl,HUMFA_24-11-288,34,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532065?width=170&height=170,465377570
140,6376,Stone tool: flint,HUMFA_24-11-289,38,11/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39532065?width=170&height=170,465377570
140,6413,Stone tool: flint,HUMFA_24-11-326,89,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532108?width=170&height=170,465377585
140,6414,Pottery bead (?),HUMFA_24-11-327,95,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532108?width=170&height=170,465377585
140,6415,Jewelry element: faience floral pendant fragment,HUMFA_24-11-328,79,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532118?width=170&height=170,465377588
140,6416,Fragment of faience amulet of Taweret,HUMFA_24-11-329,79,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:37901770?width=170&height=170,460182028
140,6417,Cowrie shell,HUMFA_24-11-330,94,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532118?width=170&height=170,465377588
140,6418,Bronze arrow head,HUMFA_24-11-331,110,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:38556454?width=170&height=170,462436686
140,6419,Bronze tool: chisel fragment,HUMFA_24-11-332,92,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532118?width=170&height=170,465377588
140,6420,Fragment of bronze,HUMFA_24-11-333,53,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532118?width=170&height=170,465377588
140,6421,Fragment of bronze,HUMFA_24-11-334,53,11/09/1924,https://nrs.harvard.edu,urn-3:FHCL:39532118?width=170&height=170,465377588
140,6644,Fragments of alabaster bowl,HUMFA_24-11-497,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532262?width=170&height=170,465377654
140,6645,Fragmentary pottery jar,HUMFA_24-11-498,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532262?width=170&height=170,465377654
140,6646,Fragment of pottery bottle,HUMFA_24-11-499,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532270?width=170&height=170,465377657
140,6647,Fragments of pottery dish,HUMFA_24-11-500,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532270?width=170&height=170,465377657
140,6648,Fragments of pottery bowl,HUMFA_24-11-501,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532270?width=170&height=170,465377657
140,6649,Fragments of pottery jar,HUMFA_24-11-502,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532270?width=170&height=170,465377657
140,6650,Fragments of pottery jar,HUMFA_24-11-503,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532270?width=170&height=170,465377657
140,6651,Fragment of pottery jar,HUMFA_24-11-504,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6652,Fragments of pottery bowl,HUMFA_24-11-505,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6653,Fragments of pottery bowl,HUMFA_24-11-506,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6654,Fragments of pottery bowl,HUMFA_24-11-507,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6655,Fragments of pottery vessel,HUMFA_24-11-508,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6656,Fragments of pottery vessel,HUMFA_24-11-509,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532280?width=170&height=170,465377660
140,6657,Fragments of pottery vessel,HUMFA_24-11-510,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532287?width=170&height=170,465377663
140,6658,Fragments of pottery jars and bowls,HUMFA_24-11-511,34,11/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39532287?width=170&height=170,465377663
140,6759,Pottery model dish,HUMFA_25-1-233,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6760,Pottery model dish,HUMFA_25-1-234,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6761,Pottery model dish,HUMFA_25-1-235,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6762,Pottery model dish,HUMFA_25-1-236,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6763,Pottery model dish,HUMFA_25-1-237,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6764,Pottery model dish,HUMFA_25-1-238,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6765,Pottery model dish,HUMFA_25-1-239,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6766,Pottery model dish,HUMFA_25-1-240,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6767,Pottery model dish,HUMFA_25-1-241,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6768,Pottery model dish,HUMFA_25-1-242,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6769,Pottery model dish,HUMFA_25-1-243,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6770,Pottery model dish,HUMFA_25-1-244,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6771,Pottery model dish,HUMFA_25-1-245,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6772,Pottery model dish,HUMFA_25-1-246,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531062?width=170&height=170,465379868
140,6790,Pottery bowl,HUMFA_24-12-178,34,12/06/1924,https://nrs.harvard.edu,urn-3:FHCL:39529868?width=170&height=170,465379436
140,6798,Fragment of pottery bowl,HUMFA_24-12-182,34,12/06/1924,https://nrs.harvard.edu,urn-3:FHCL:39529868?width=170&height=170,465379436
140,6801,Fragments of pottery bowls,HUMFA_24-12-183,34,12/06/1924,https://nrs.harvard.edu,urn-3:FHCL:39529868?width=170&height=170,465379436
140,6835,Fragment of basalt offering stone (?),HUMFA_24-12-201,87,12/07/1924,https://nrs.harvard.edu,urn-3:FHCL:38556578?width=170&height=170,462436872
140,6837,Alabaster model dish,HUMFA_24-12-203,34,12/08/1924,https://nrs.harvard.edu,urn-3:FHCL:39529886?width=170&height=170,465379445
140,6852,Fragment of faience amulet of Ptah-Sokar (Pataikos),HUMFA_24-12-210,79,12/10/1924,https://nrs.harvard.edu,urn-3:FHCL:37901772?width=170&height=170,460182031
140,6858,Cloth mummy wrappings,HUMFA_24-12-213,35,12/10/1924,https://nrs.harvard.edu,urn-3:FHCL:39529899?width=170&height=170,465379451
140,6887,Pottery bread mold,HUMFA_24-12-236,106,12/10/1924,https://nrs.harvard.edu,urn-3:FHCL:39529917?width=170&height=170,465379460
140,6922,Fragment of faience ushabti,HUMFA_24-12-255,88,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529936?width=170&height=170,465379469
140,6923,Fragment of faience ushabti,HUMFA_24-12-256,88,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529936?width=170&height=170,465379469
140,6924,Fragment of faience ushabti,HUMFA_24-12-257,88,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529936?width=170&height=170,465379469
140,6925,Jewelry element: faience spacer (?),HUMFA_24-12-258,95,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529936?width=170&height=170,465379469
140,6926,Fragment of alabaster model bowl,HUMFA_24-12-259,34,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:37901784?width=170&height=170,460182049
140,6927,Alabaster model dish,HUMFA_24-12-260,34,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529936?width=170&height=170,465379469
140,6928,Faience scarab,HUMFA_24-12-261,79,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:37901736?width=170&height=170,460181977
140,6929,Fragment of bronze,HUMFA_24-12-262,53,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529942?width=170&height=170,465379472
140,6930,Fragment of faience amulet of baboon,HUMFA_24-12-263,79,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:37901772?width=170&height=170,460182031
140,6936,Pottery bowl,HUMFA_24-12-269,34,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:37901676?width=170&height=170,460181887
140,6939,Fragment of pottery dish,HUMFA_24-12-272,34,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529948?width=170&height=170,465379475
140,6940,Fragment of pottery bowl,HUMFA_24-12-273,34,12/11/1924,https://nrs.harvard.edu,urn-3:FHCL:39529948?width=170&height=170,465379475
140,6949,Fragment of limestone jar,HUMFA_24-12-283,34,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529963?width=170&height=170,465379481
140,6951,Fragment of diorite bowl,HUMFA_24-12-284,34,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529963?width=170&height=170,465379481
140,6952,Fragment of alabaster,HUMFA_24-12-285,120,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529963?width=170&height=170,465379481
140,6953,Fragment of faience vessel,HUMFA_24-12-286,34,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:38556570?width=170&height=170,462436860
140,6954,Fragment of faience ushabti,HUMFA_24-12-287,88,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529971?width=170&height=170,465379484
140,6955,Fragment of faience ushabti,HUMFA_24-12-288,88,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529971?width=170&height=170,465379484
140,6956,Fragment of faience ushabti,HUMFA_24-12-289,88,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529971?width=170&height=170,465379484
140,6957,Fragment of faience ushabti,HUMFA_24-12-290,88,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529971?width=170&height=170,465379484
140,6958,Faience pyramidal seal amulet,HUMFA_24-12-291,79,12/12/1924,https://nrs.harvard.edu,urn-3:FHCL:39529971?width=170&height=170,465379484
140,6976,Shell,HUMFA_24-12-305,94,12/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39530003?width=170&height=170,465379496
140,7009,Alabaster model jar,HUMFA_25-1-442,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:37901756?width=170&height=170,460182007
140,7010,Alabaster model jar,HUMFA_25-1-443,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:39531130?width=170&height=170,465379901
140,7012,Alabaster model jar,HUMFA_25-1-444,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:37901756?width=170&height=170,460182007
140,7013,Alabaster model jar,HUMFA_25-1-445,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:39531130?width=170&height=170,465379901
140,7014,Alabaster model jar,HUMFA_25-1-446,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:39531130?width=170&height=170,465379901
140,7016,Alabaster model jar,HUMFA_25-1-447,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:39531130?width=170&height=170,465379901
140,7017,Alabaster model jar,HUMFA_25-1-448,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:37901756?width=170&height=170,460182007
140,7018,Fragments of diorite statue,HUMFA_24-12-621,18,12/21/1924,https://nrs.harvard.edu,urn-3:FHCL:38556536?width=170&height=170,462436809
140,7019,Alabaster model jar,HUMFA_25-1-449,34,01/09/1925,https://nrs.harvard.edu,urn-3:FHCL:37901756?width=170&height=170,460182007
140,7020,Fragment of faience amulet of Taweret,HUMFA_24-12-306,79,12/13/1924,https://nrs.harvard.edu,urn-3:FHCL:37901772?width=170&height=170,460182031
140,7021,Fragment of bronze,HUMFA_24-12-307,53,12/13/1924,https://nrs.harvard.edu,urn-3:FHCL:39530003?width=170&height=170,465379496
140,7022,Faience udjat (eye of Horus) amulet,HUMFA_24-12-308,79,12/13/1924,https://nrs.harvard.edu,urn-3:FHCL:37901762?width=170&height=170,460182016
140,7053,Fragment of black granite statue,HUMFA_24-12-339,18,12/14/1924,https://nrs.harvard.edu,urn-3:FHCL:38556578?width=170&height=170,462436872
140,7120,Fragment of alabaster offering table,HUMFA_25-1-125,87,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531032?width=170&height=170,465379853
140,7126,Alabaster model dish,HUMFA_25-1-126,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531032?width=170&height=170,465379853
140,7170,Pottery jar,HUMFA_25-1-151,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:37901662?width=170&height=170,460181866
140,7174,Pottery model jar,HUMFA_25-1-152,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531044?width=170&height=170,465379859
140,7177,Fragments of red granite sarcophagus of Kawab,HUMFA_24-12-455,97,12/17/1924,https://nrs.harvard.edu,urn-3:FHCL:37961956?width=170&height=170,460356246
140,7178,Pottery model jar,HUMFA_25-1-153,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531044?width=170&height=170,465379859
140,7179,Pottery model jar,HUMFA_25-1-154,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7180,Pottery model jar,HUMFA_25-1-155,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7181,Pottery jar,HUMFA_24-12-456,34,12/17/1924,https://nrs.harvard.edu,urn-3:FHCL:37901658?width=170&height=170,460181860
140,7182,Pottery model jar,HUMFA_25-1-156,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7183,Pottery model jar,HUMFA_25-1-157,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7184,Pottery model jar,HUMFA_25-1-158,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7185,Pottery model jar,HUMFA_25-1-159,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7186,Fragment of pottery vessel,HUMFA_24-12-457,34,12/17/1924,https://nrs.harvard.edu,urn-3:FHCL:39530204?width=170&height=170,465379568
140,7187,Pottery model jar,HUMFA_25-1-160,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7188,Pottery model jar,HUMFA_25-1-161,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7189,Pottery model jar,HUMFA_25-1-162,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7190,Pottery model jar,HUMFA_25-1-163,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7191,Pottery model jar,HUMFA_25-1-164,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7193,Pottery model jar,HUMFA_25-1-165,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7194,Pottery model jar,HUMFA_25-1-166,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7195,Pottery model jar,HUMFA_25-1-167,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7198,Pottery model jar,HUMFA_25-1-168,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7200,Pottery model jar,HUMFA_25-1-169,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7201,Pottery model jar,HUMFA_25-1-170,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7202,Pottery model jar,HUMFA_25-1-171,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7204,Pottery model jar,HUMFA_25-1-172,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7206,Pottery model jar,HUMFA_25-1-173,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7207,Pottery model jar,HUMFA_25-1-174,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7208,Pottery model jar,HUMFA_25-1-175,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7209,Pottery model jar,HUMFA_25-1-176,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7210,Pottery model jar,HUMFA_25-1-177,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531050?width=170&height=170,465379862
140,7213,Pottery model jar,HUMFA_25-1-178,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
140,7215,Fragment of gneiss statue of Kawab,HUMFA_24-12-467,18,12/18/1924,https://nrs.harvard.edu,urn-3:FHCL:38556578?width=170&height=170,462436872
140,7217,Fragments of pottery model (?) vessels,HUMFA_25-1-179,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
140,7219,Alabaster model dish,HUMFA_25-1-180,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
140,7220,Alabaster model dish,HUMFA_25-1-181,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:37901784?width=170&height=170,460182049
140,7222,Alabaster model dish,HUMFA_25-1-182,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:37901784?width=170&height=170,460182049
140,7223,Alabaster model dish,HUMFA_25-1-183,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:37901784?width=170&height=170,460182049
140,7225,Alabaster model dish,HUMFA_25-1-184,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
140,7226,Alabaster model dish,HUMFA_25-1-185,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:37901784?width=170&height=170,460182049
140,7228,Alabaster model dish,HUMFA_25-1-186,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
140,7229,Alabaster model dish,HUMFA_25-1-187,34,01/06/1925,https://nrs.harvard.edu,urn-3:FHCL:39531056?width=170&height=170,465379865
